Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","16.32","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2017","2017","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2018","2018","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2019","2019","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1346","Rodenticides – Anti-coagulants","2020","2020","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2017","2017","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2018","2018","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2019","2019","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1348","Rodenticides – Cyanide Generators","2020","2020","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2017","2017","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2018","2018","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2019","2019","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1349","Rodenticides – Hypercalcaemics","2020","2020","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1350","Rodenticides – Narcotics","2017","2017","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1350","Rodenticides – Narcotics","2018","2018","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1350","Rodenticides – Narcotics","2019","2019","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1350","Rodenticides – Narcotics","2020","2020","","","","",""
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1347","Rodenticides – Other","2017","2017","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1347","Rodenticides – Other","2018","2018","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1347","Rodenticides – Other","2019","2019","t","10","A","Official figure","Official figure"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1347","Rodenticides – Other","2020","2020","t","16","A","Official figure","Official figure"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1355","Other Pesticides nes","2017","2017","t","171.61","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","174.3","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","160.39","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","276","Germany","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","282.69","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","10549.86","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","1357","Pesticides (total)","2017","2017","kg/ha","9.81","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5172","Use per capita","1357","Pesticides (total)","2017","2017","kg/cap","0.61","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5173","Use per value of agricultural production","1357","Pesticides (total)","2017","2017","g/Int$","0.57","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","9366.13","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","8.84","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.54","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.54","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","9199.84","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","8.77","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.53","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.51","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","9866.88","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","9.47","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.57","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.53","E","Estimated value","Estimated Value"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1309","Insecticides","2017","2017","t","2541.16","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1309","Insecticides","2018","2018","t","1680.96","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1309","Insecticides","2019","2019","t","2054.14","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1309","Insecticides","2020","2020","t","2575.99","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2017","2017","","","","",""
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2018","2018","t","1.7","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2019","2019","t","2.85","X","Figure from international organizations","Figure from international organizations"
